data_year,syllabus,district,uni_code,course,university,zscore,status,source,page
2019/2020,new,HAMBANTOTA,C04,MEDICINE,University of Kelaniya,2.2443,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C05,MEDICINE,University of Jaffna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C06,MEDICINE,University of Ruhuna,2.176,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C07,MEDICINE,University of Moratuwa,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C09,MEDICINE,Rajarata University of Sri Lanka,2.0457,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,1.8262,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C11,MEDICINE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C12,DENTAL SURGERY,University of Peradeniya,1.8047,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C13,VETERINARY SCIENCE,University of Peradeniya,1.7601,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.756,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.6244,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C16,AGRICULTURE,University of Jaffna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C17,AGRICULTURE,"Eastern University, Sri Lanka",1.0648,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C18,AGRICULTURE,Rajarata University of Sri Lanka,0.996,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,1.1005,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C20,AGRICULTURE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.4368,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.5511,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,HAMBANTOTA,C25,BIOLOGICAL SCIENCE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C01,MEDICINE,University of Colombo,2.5293,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C02,MEDICINE,University of Peradeniya,2.366,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C03,MEDICINE,University of Sri Jayewardenepura,2.2998,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C04,MEDICINE,University of Kelaniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C05,MEDICINE,University of Jaffna,1.9573,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C06,MEDICINE,University of Ruhuna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C07,MEDICINE,University of Moratuwa,2.0147,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C11,MEDICINE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C12,DENTAL SURGERY,University of Peradeniya,1.9479,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C13,VETERINARY SCIENCE,University of Peradeniya,1.9343,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.9358,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.6369,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C16,AGRICULTURE,University of Jaffna,0.9846,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C17,AGRICULTURE,"Eastern University, Sri Lanka",0.9781,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C18,AGRICULTURE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C20,AGRICULTURE,Wayamba University of Sri Lanka,1.1475,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.5806,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,1.8287,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,1.7843,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.679,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,JAFFNA,C25,BIOLOGICAL SCIENCE,University of Colombo,1.8644,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C01,MEDICINE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C02,MEDICINE,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C03,MEDICINE,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C04,MEDICINE,University of Kelaniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C05,MEDICINE,University of Jaffna,2.0841,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C06,MEDICINE,University of Ruhuna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C07,MEDICINE,University of Moratuwa,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C08,MEDICINE,"Eastern University, Sri Lanka",1.6855,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C11,MEDICINE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C12,DENTAL SURGERY,University of Peradeniya,1.5918,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C13,VETERINARY SCIENCE,University of Peradeniya,1.4078,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.1372,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.0568,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C16,AGRICULTURE,University of Jaffna,0.6444,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C17,AGRICULTURE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C18,AGRICULTURE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C20,AGRICULTURE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,0.6568,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,0.8505,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,KILINOCHCHI,C25,BIOLOGICAL SCIENCE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C01,MEDICINE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C02,MEDICINE,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C03,MEDICINE,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C04,MEDICINE,University of Kelaniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C05,MEDICINE,University of Jaffna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C06,MEDICINE,University of Ruhuna,2.1435,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C07,MEDICINE,University of Moratuwa,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C08,MEDICINE,"Eastern University, Sri Lanka",1.9176,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C11,MEDICINE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C12,DENTAL SURGERY,University of Peradeniya,1.8964,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C13,VETERINARY SCIENCE,University of Peradeniya,1.6798,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.7886,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.3195,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C16,AGRICULTURE,University of Jaffna,1.0231,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C17,AGRICULTURE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C18,AGRICULTURE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C20,AGRICULTURE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,1.2408,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,0.9186,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MANNAR,C25,BIOLOGICAL SCIENCE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C01,MEDICINE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C02,MEDICINE,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C03,MEDICINE,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C04,MEDICINE,University of Kelaniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C05,MEDICINE,University of Jaffna,2.1642,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C06,MEDICINE,University of Ruhuna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C07,MEDICINE,University of Moratuwa,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C08,MEDICINE,"Eastern University, Sri Lanka",1.2427,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C11,MEDICINE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C12,DENTAL SURGERY,University of Peradeniya,1.1326,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C13,VETERINARY SCIENCE,University of Peradeniya,0.9074,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,0.5986,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,0.3502,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C16,AGRICULTURE,University of Jaffna,0.2643,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C17,AGRICULTURE,"Eastern University, Sri Lanka",0.3086,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C18,AGRICULTURE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C20,AGRICULTURE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,0.5614,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,0.3311,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,MULLAITIVU,C25,BIOLOGICAL SCIENCE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C01,MEDICINE,University of Colombo,2.5182,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C02,MEDICINE,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C03,MEDICINE,University of Sri Jayewardenepura,2.2646,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C04,MEDICINE,University of Kelaniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C05,MEDICINE,University of Jaffna,2.0422,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C06,MEDICINE,University of Ruhuna,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C07,MEDICINE,University of Moratuwa,1.8969,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C11,MEDICINE,Wayamba University of Sri Lanka,1.7894,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C12,DENTAL SURGERY,University of Peradeniya,1.7721,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C13,VETERINARY SCIENCE,University of Peradeniya,1.6451,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.5638,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.4562,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C16,AGRICULTURE,University of Jaffna,0.5594,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C17,AGRICULTURE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C18,AGRICULTURE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C19,AGRICULTURE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C20,AGRICULTURE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C21,FOOD SCIENCE & NUTRITION,Wayamba University of Sri Lanka,0.9971,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C22,FOOD SCIENCE & TECHNOLOGY,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C23,FOOD SCIENCE & TECHNOLOGY,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C24,FOOD SCIENCE & TECHNOLOGY,Sabaragamuwa University of Sri Lanka,1.1434,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,VAVUNIYA,C25,BIOLOGICAL SCIENCE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C01,MEDICINE,University of Colombo,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C02,MEDICINE,University of Peradeniya,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C03,MEDICINE,University of Sri Jayewardenepura,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C04,MEDICINE,University of Kelaniya,2.2042,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C05,MEDICINE,University of Jaffna,1.9576,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C06,MEDICINE,University of Ruhuna,2.186,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C07,MEDICINE,University of Moratuwa,1.9202,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C08,MEDICINE,"Eastern University, Sri Lanka",,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C09,MEDICINE,Rajarata University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C10,MEDICINE,Sabaragamuwa University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C11,MEDICINE,Wayamba University of Sri Lanka,,NQC,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C12,DENTAL SURGERY,University of Peradeniya,1.7716,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C13,VETERINARY SCIENCE,University of Peradeniya,1.6728,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C14,MOLECULAR BIOLOGY & BIOCHEMISTRY,University of Colombo,1.7248,OK,student_handbook_english (2020-2021).pdf,257
2019/2020,new,TRINCOMALEE,C15,AGRICULTURAL TECHNOLOGY & MANAGEMENT,University of Peradeniya,1.1063,OK,student_handbook_english (2020-2021).pdf,257
